Date,Close
3/2/2015 16:00,45.19
3/3/2015 16:00,44.69
3/4/2015 16:00,44.59
3/5/2015 16:00,45.47
3/6/2015 16:00,44.4
3/9/2015 16:00,44.99
3/10/2015 16:00,44.07
3/11/2015 16:00,43.84
3/12/2015 16:00,45.29
3/13/2015 16:00,45.33
3/16/2015 16:00,46.3
3/17/2015 16:00,45.67
3/18/2015 16:00,46.72
3/19/2015 16:00,46.68
3/20/2015 16:00,46.88
3/23/2015 16:00,46.06
3/24/2015 16:00,45.39
3/25/2015 16:00,44.4
3/26/2015 16:00,44.42
3/27/2015 16:00,47.12
3/30/2015 16:00,47.72
3/31/2015 16:00,47.84
4/1/2015 16:00,47.48
4/2/2015 16:00,47.97
4/6/2015 16:00,47.76
4/7/2015 16:00,48.71
4/8/2015 16:00,48.61
4/9/2015 16:00,48.51
4/10/2015 16:00,48.33
4/13/2015 16:00,47.83
4/14/2015 16:00,47.49
4/15/2015 16:00,47.01
4/16/2015 16:00,47.27
4/17/2015 16:00,47.01
4/20/2015 16:00,46.49
4/21/2015 16:00,46.59
4/22/2015 16:00,46.62
4/23/2015 16:00,46.29
4/24/2015 16:00,46.38
4/27/2015 16:00,45.82
4/28/2015 16:00,45.42
4/29/2015 16:00,44.4
4/30/2015 16:00,43.97
5/1/2015 16:00,44.53
5/4/2015 16:00,44.33
5/5/2015 16:00,43.4
5/6/2015 16:00,43.45
5/7/2015 16:00,44.48
5/8/2015 16:00,46.16
5/11/2015 16:00,46.23
5/12/2015 16:00,45.8
5/13/2015 16:00,45.77
5/14/2015 16:00,47.37
5/15/2015 16:00,47.9
5/18/2015 16:00,47.91
5/19/2015 16:00,48.36
5/20/2015 16:00,47.52
5/21/2015 16:00,47.4
5/22/2015 16:00,47.35
5/26/2015 16:00,46.95
5/27/2015 16:00,47.59
5/28/2015 16:00,47.15
5/29/2015 16:00,46.33
6/1/2015 16:00,46.78
6/2/2015 16:00,47.03
6/3/2015 16:00,47.82
6/4/2015 16:00,47.39
6/5/2015 16:00,47.25
6/8/2015 16:00,47.02
6/9/2015 16:00,47.2
6/10/2015 16:00,47
6/11/2015 16:00,47.83
6/12/2015 16:00,47.42
6/15/2015 16:00,47.23
6/16/2015 16:00,47.45
6/17/2015 16:00,47.58
6/18/2015 16:00,48.62
6/19/2015 16:00,48.92
6/22/2015 16:00,49.92
6/23/2015 16:00,49.48
6/24/2015 16:00,49.84
6/25/2015 16:00,50.04
6/26/2015 16:00,50.6
6/29/2015 16:00,48.95
6/30/2015 16:00,49.39
7/1/2015 16:00,49.63
7/2/2015 16:00,49.86
7/6/2015 16:00,49.36
7/7/2015 16:00,50.2
7/8/2015 16:00,48.93
7/9/2015 16:00,49.2
7/10/2015 16:00,50.58
7/13/2015 16:00,51.83
7/14/2015 16:00,52.2
7/15/2015 16:00,51.84
7/16/2015 16:00,52.21
7/17/2015 16:00,52.1
7/20/2015 16:00,52.15
7/21/2015 16:00,51.96
7/22/2015 16:00,52.37
7/23/2015 16:00,51.81
7/24/2015 16:00,51.12
7/27/2015 16:00,50.85
7/28/2015 16:00,51.34
7/29/2015 16:00,52.1
7/30/2015 16:00,51.88
7/31/2015 16:00,53.29
8/3/2015 16:00,52.22
8/4/2015 16:00,51.87
8/5/2015 16:00,52.63
8/6/2015 16:00,52.09
8/7/2015 16:00,52.13
8/10/2015 16:00,52.42
